,number,name,name_feeder_T,power_T,voltage_l,subscriber,Trs,fake_sect,sec_short
832,321,Заокская,5,16000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
833,321,Заокская,7,16000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
834,321,Заокская,9,16000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
835,321,Заокская,11,16000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
836,321,Заокская,13,16000,10,ООО Феба,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
837,321,Заокская,15,16000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Заокская,1 СкШ 10 кВ
838,321,Заокская,2 (откл.),16000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Заокская,2 СкШ 10 кВ
839,321,Заокская,4,16000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Заокская,2 СкШ 10 кВ
840,321,Заокская,6,16000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Заокская,2 СкШ 10 кВ
841,321,Заокская,8,16000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Заокская,2 СкШ 10 кВ
842,322,Яковлево,1,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
843,322,Яковлево,5,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
844,322,Яковлево,7,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
845,322,Яковлево, 9 (откл.),10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
846,322,Яковлево,11,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
847,322,Яковлево,13,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
848,322,Яковлево,15,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
849,322,Яковлево,17,10000,10,Ясногорский РЭС ,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
850,322,Яковлево,19 (откл.),10000,10,,Т-1,1 СкШ 10 кВ ПС Яковлево,1 СкШ 10 кВ
851,322,Яковлево,2,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
852,322,Яковлево,4,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
853,322,Яковлево,6 ,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
854,322,Яковлево,8,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
855,322,Яковлево,10,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
856,322,Яковлево,12 (откл.),10000,10,Серпуховской РЭС Подольские ЭС Мосэнерго,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
857,322,Яковлево,14,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
858,322,Яковлево,16,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
859,322,Яковлево,18,10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
860,322,Яковлево,20 (откл.),10000,10,Дирекция СУ 866 Магистральдорстрой,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
861,322,Яковлево,22,10000,10,ПиК современные технологии,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
862,322,Яковлево,24 (откл.),10000,10,Ясногорский РЭС ,Т-2,2 СкШ 10 кВ ПС Яковлево,2 СкШ 10 кВ
863,344,Средняя,1,16000,6,Алексинский РЭС,Т-1,1 СкШ 6 кВ ПС Средняя,1 СкШ 6 кВ
864,344,Средняя,5,16000,6,Путевая машинная станция №55 (РЖД),Т-1,1 СкШ 6 кВ ПС Средняя,1 СкШ 6 кВ
865,344,Средняя,7,16000,6,Алексинский РЭС,Т-1,1 СкШ 6 кВ ПС Средняя,1 СкШ 6 кВ
866,344,Средняя,9,16000,6,ЗАО Стеклозаводы,Т-1,1 СкШ 6 кВ ПС Средняя,1 СкШ 6 кВ
867,344,Средняя,11,16000,6,ЗАО Стеклозаводы,Т-1,1 СкШ 6 кВ ПС Средняя,1 СкШ 6 кВ
868,344,Средняя,2,10000,6,ЗАО Туластройматериалы Алексинский кирпичный завод,Т-2,2 СкШ 6 кВ ПС Средняя,2 СкШ 6 кВ
869,344,Средняя,4,10000,6,Алексинский РЭС,Т-2,2 СкШ 6 кВ ПС Средняя,2 СкШ 6 кВ
870,344,Средняя,6 (рез. ТСН-1 ПС Шипово),10000,6,Алексинский РЭС,Т-2,2 СкШ 6 кВ ПС Средняя,2 СкШ 6 кВ
871,344,Средняя,8,10000,6,ЗАО Стеклозаводы,Т-2,2 СкШ 6 кВ ПС Средняя,2 СкШ 6 кВ
872,344,Средняя,10,10000,6,ЗАО Стеклозаводы,Т-2,2 СкШ 6 кВ ПС Средняя,2 СкШ 6 кВ
873,345,Санталово,Интеркрос-1,6300,6,ООО Интеркрос Центр,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
874,345,Санталово,2,6300,6,Ясногорский РЭС,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
875,345,Санталово,3,6300,6,Ясногорский РЭС,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
876,345,Санталово,5,6300,6,Ясногорский РЭС,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
877,345,Санталово,9,6300,6,Ясногорский РЭС,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
878,345,Санталово,11,6300,6,Ясногорский РЭС,Т-1,1 СкШ 6 кВ ПС Санталово,1 СкШ 6 кВ
879,345,Санталово,4,6300,6,Ясногорский РЭС,Т-2,2 СкШ 6 кВ ПС Санталово,2 СкШ 6 кВ
880,345,Санталово,Интеркрос-2,6300,6,ООО Интеркрос Центр,Т-2,2 СкШ 6 кВ ПС Санталово,2 СкШ 6 кВ
881,363,Временная,1,6300,6,гр. РФ Нефёдов А.А.,Т-1,1 СкШ 6 кВ ПС Временная,1 СкШ 6 кВ
882,363,Временная,2,6300,6,гр. РФ Нефёдов А.А.,Т-1,1 СкШ 6 кВ ПС Временная,1 СкШ 6 кВ
883,363,Временная,3 (откл.),6300,6,ОАО Подзембургаз,Т-1,1 СкШ 6 кВ ПС Временная,1 СкШ 6 кВ
884,363,Временная,4,6300,6,гражданин Рожков И.М.,Т-1,1 СкШ 6 кВ ПС Временная,1 СкШ 6 кВ
885,363,Временная,5,6300,6,Киреевские ГРЭС,Т-1,1 СкШ 6 кВ ПС Временная,1 СкШ 6 кВ
886,369,Непрейка,1,4000,6,ОАО Тулагорводоканал,Т-1,1 СкШ 6 кВ ПС Непрейка,1 СкШ 6 кВ
887,369,Непрейка,Беликово,4000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Непрейка,1 СкШ 6 кВ
888,369,Непрейка,5,4000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Непрейка,1 СкШ 6 кВ
889,369,Непрейка,7,4000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Непрейка,1 СкШ 6 кВ
890,369,Непрейка,8,4000,6,ОАО Тулагорводоканал,Т-2,2 СкШ 6 кВ ПС Непрейка,2 СкШ 6 кВ
891,369,Непрейка,Коптево,4000,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Непрейка,2 СкШ 6 кВ
892,369,Непрейка,Зайцево,4000,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Непрейка,2 СкШ 6 кВ
893,369,Непрейка,Пятницкое,4000,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Непрейка,2 СкШ 6 кВ
894,370,Тулица,1,25000,6,АО Тул. гор. электр. сети,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
895,370,Тулица,3,25000,6,АО Тул. гор. электр. сети,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
896,370,Тулица,5,25000,6,ЗАО Инвестицион-строит.компания,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
897,370,Тулица,7,25000,6,МКП Тулгорэлектротранс,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
898,370,Тулица,11,25000,6,ООО Строй-Дом-Сервис,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
899,370,Тулица,13,25000,6,ОАО Оборонэнерго,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
900,370,Тулица,15,25000,6,АО Тул. гор. электр. сети,Т-1,1 СкШ 6 кВ ПС Тулица,1 СкШ 6 кВ
901,370,Тулица,33,25000,10,"ПАО ""НПО ""Стрела""",Т-1,1 СкШ 10 кВ ПС Тулица,1 СкШ 10 кВ
902,370,Тулица,37,25000,10,ЗАО Спецтрансмонолит,Т-1,1 СкШ 10 кВ ПС Тулица,1 СкШ 10 кВ
903,370,Тулица,35 (откл.),25000,10,ООО Компания БЕСТ ОЙЛ,Т-1,1 СкШ 10 кВ ПС Тулица,1 СкШ 10 кВ
904,370,Тулица,39,25000,10,АО Тул. гор. электр. сети,Т-1,1 СкШ 10 кВ ПС Тулица,1 СкШ 10 кВ
905,370,Тулица,41,25000,10,ООО Энерго-Сеть,Т-1,1 СкШ 10 кВ ПС Тулица,1 СкШ 10 кВ
906,370,Тулица,2,25000,6,АО Тул. гор. электр. сети,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
907,370,Тулица,4,25000,6,АО Тул. гор. электр. сети,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
908,370,Тулица,6,25000,6,АО Тул. гор. электр. сети,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
909,370,Тулица,8,25000,6,ООО Строй-Дом-Сервис,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
910,370,Тулица,10,25000,6,АО Тул. гор. электр. сети,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
911,370,Тулица,12,25000,6,ОАО Оборонэнерго,Т-2,2 СкШ 6 кВ ПС Тулица,2 СкШ 6 кВ
912,370,Тулица,30,25000,10,АО Тул. гор. электр. сети,Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
913,370,Тулица,32 (откл.),25000,10,ООО Компания БЕСТ ОЙЛ,Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
914,370,Тулица,34,25000,10,АО Тул. гор. электр. сети,Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
915,370,Тулица,36,25000,10,ООО Опора Инжиниринг,Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
916,370,Тулица,38,25000,10,"ПАО ""НПО ""Стрела""",Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
917,370,Тулица,40 (откл.),25000,10,ООО Энерго-Сеть,Т-2,2 СкШ 10 кВ ПС Тулица,2 СкШ 10 кВ
918,371,Никулинская,Суходол 1 ,25000,10,ТДЭ МЖД (Тульская дистанция электроснабжения Московской железной дороги),Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
919,371,Никулинская,Стройинвест,25000,10,ООО Эксподрев,Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
920,371,Никулинская,9 ПС Гурово (откл.),25000,10,Алексинский РЭС,Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
921,371,Никулинская,Ник-универсал,25000,10,ООО Ник-Универсал,Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
922,371,Никулинская,Форест Гран 1,25000,10,ООО Эксподрев,Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
923,371,Никулинская,Тяжпром 1,25000,10,АО НПО Тяжпромарматура,Т-1,1 СкШ 10 кВ ПС Никулинская,1 СкШ 10 кВ
924,371,Никулинская,НОК (откл.),25000,10,ООО Никулинский строительный камень,Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
925,371,Никулинская,Суходол 2 (откл.),25000,10,ТДЭ МЖД (Тульская дистанция электроснабжения Московской железной дороги),Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
926,371,Никулинская,7,25000,10,АО НПО Тяжпромарматура,Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
927,371,Никулинская,Тяжпром 2,25000,10,АО НПО Тяжпромарматура,Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
928,371,Никулинская,Форест Гран,25000,10,ООО Эксподрев,Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
929,371,Никулинская,Форест Гран 2,25000,10,ООО Эксподрев,Т-2,2 СкШ 10 кВ ПС Никулинская,2 СкШ 10 кВ
930,378,Гагаринская,3,25000,6,ОАО Щекинская городская электросеть,Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
931,378,Гагаринская,5,25000,6,АО Газстройдеталь (парк-отель Грумант),Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
932,378,Гагаринская,7,25000,6,ОАО Щекинская городская электросеть,Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
933,378,Гагаринская,9,25000,6,ОАО Щекинская городская электросеть,Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
934,378,Гагаринская,11,25000,6,"филиал ОАО ""Газэнергосервис - завод ""РТО""",Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
935,378,Гагаринская,13 (откл.),25000,6,ООО Мострансгаз ,Т-1,1 СкШ 6 кВ ПС Гагаринская,1 СкШ 6 кВ
936,378,Гагаринская,2,16000,6,АО Газстройдеталь (парк-отель Грумант),Т-2,2 СкШ 6 кВ ПС Гагаринская,2 СкШ 6 кВ
937,378,Гагаринская,4,16000,6,ОАО Щекинская городская электросеть,Т-2,2 СкШ 6 кВ ПС Гагаринская,2 СкШ 6 кВ
938,378,Гагаринская,8,16000,6,Щекинский РЭС,Т-2,2 СкШ 6 кВ ПС Гагаринская,2 СкШ 6 кВ
939,381,Ненашево,3 (откл.),4000,10,,Т-1,1 СкШ 10 кВ ПС Ненашево,1 СкШ 10 кВ
940,381,Ненашево,5,4000,10,Ясногорский РЭС,Т-1,1 СкШ 10 кВ ПС Ненашево,1 СкШ 10 кВ
941,381,Ненашево,7,4000,10,Ясногорский РЭС,Т-1,1 СкШ 10 кВ ПС Ненашево,1 СкШ 10 кВ
942,381,Ненашево,1,10000,10,Ясногорский РЭС,Т-2,2 СкШ 10 кВ ПС Ненашево,2 СкШ 10 кВ
943,381,Ненашево,2 (откл.),10000,10,,Т-2,2 СкШ 10 кВ ПС Ненашево,2 СкШ 10 кВ
944,381,Ненашево,6,10000,10,Ясногорский РЭС,Т-2,2 СкШ 10 кВ ПС Ненашево,2 СкШ 10 кВ
945,381,Ненашево,9,10000,10,Ясногорский РЭС,Т-2,2 СкШ 10 кВ ПС Ненашево,2 СкШ 10 кВ
946,381,Ненашево,10 (откл.),10000,10,,Т-2,2 СкШ 10 кВ ПС Ненашево,2 СкШ 10 кВ
947,384,Советская,КВОиТ 1,16000,6,ПАО Щекинский завод КВОиТ,Т-1,1 СкШ 6 кВ ПС Советская,1 СкШ 6 кВ
948,384,Советская,Город 1,16000,6,Щекинский РЭС,Т-1,1 СкШ 6 кВ ПС Советская,1 СкШ 6 кВ
949,384,Советская,Теплицы 1,16000,6,Щекинский РЭС,Т-1,1 СкШ 6 кВ ПС Советская,1 СкШ 6 кВ
950,384,Советская,.Город 3,16000,6,Щекинский РЭС,Т-1,1 СкШ 6 кВ ПС Советская,1 СкШ 6 кВ
951,384,Советская,ВОХР,10000,6,Щекинский РЭС,Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
952,384,Советская,ТМиК,10000,6,ООО Меркурий(Энергозащита),Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
953,384,Советская,Теплицы 2,10000,6,Щекинский РЭС,Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
954,384,Советская,Город 2,10000,6,Щекинский РЭС,Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
955,384,Советская,КВОиТ 2,10000,6,ПАО Щекинский завод КВОиТ,Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
956,384,Советская,Очистные 2,10000,6,Щекинский РЭС,Т-2,2 СкШ 6 кВ ПС Советская,2 СкШ 6 кВ
957,385,Обидимо,7,16000,6,"ООО ""Браер II""",Т-1,1 СкШ 6 кВ ПС Обидимо,1 СкШ 6 кВ
958,385,Обидимо,13,16000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Обидимо,1 СкШ 6 кВ
959,385,Обидимо,2,7500,6,Кирпичный завод БРАЕР,Т-2,2 СкШ 6 кВ ПС Обидимо,2 СкШ 6 кВ
960,385,Обидимо,6,7500,6,Кирпичный завод БРАЕР,Т-2,2 СкШ 6 кВ ПС Обидимо,2 СкШ 6 кВ
961,385,Обидимо,8 (рез.ТСН ПС 29),7500,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Обидимо,2 СкШ 6 кВ
962,385,Обидимо,Сельэлектро 3 ПС Барсуки (откл.),7500,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Обидимо,2 СкШ 6 кВ
963,385,Обидимо,12,7500,6,Ленинский РЭС,Т-2,2 СкШ 6 кВ ПС Обидимо,2 СкШ 6 кВ
964,386,Мелиоративная,1,10000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
965,386,Мелиоративная,2,10000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
966,386,Мелиоративная,3,10000,6,ООО Машпром (Гидроарматура),Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
967,386,Мелиоративная,4,10000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
968,386,Мелиоративная,5 (откл.),10000,6,ООО Машпром (Гидроарматура),Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
969,386,Мелиоративная,6,10000,6,ООО ЛВК,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
970,386,Мелиоративная,8,10000,6,гр.Чукина  Л.Я.,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
971,386,Мелиоративная,10,10000,6,ООО  Оптима,Т-1,1 СкШ 6 кВ ПС Мелиоративная,1 СкШ 6 кВ
972,404,Ратово,1,10000,6,"ООО ИПСК ""ТЭСК""",Т-1,1 СкШ 6 кВ ПС Ратово,1 СкШ 6 кВ
973,404,Ратово,3,10000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Ратово,1 СкШ 6 кВ
974,404,Ратово,5,10000,6,ОАО Тулагорводоканал,Т-1,1 СкШ 6 кВ ПС Ратово,1 СкШ 6 кВ
975,404,Ратово,7,10000,6,Ленинский РЭС,Т-1,1 СкШ 6 кВ ПС Ратово,1 СкШ 6 кВ
976,404,Ратово,6,10000,6,ОАО Тулагорводоканал,Т-2,2 СкШ 6 кВ ПС Ратово,2 СкШ 6 кВ
977,406,Крушма,2,6300,10,Алексинский РЭС,Т-2,2 СкШ 10 кВ ПС Крушма,2 СкШ 10 кВ
978,406,Крушма,4,6300,10,ОАО Тулагорводоканал,Т-2,2 СкШ 10 кВ ПС Крушма,2 СкШ 10 кВ
979,406,Крушма,6,6300,10,ОАО Тулагорводоканал,Т-2,2 СкШ 10 кВ ПС Крушма,2 СкШ 10 кВ
980,407,Глебово,1,6300,10,ОАО Тулагорводоканал,Т-1,1 СкШ 10 кВ ПС Глебово,1 СкШ 10 кВ
981,407,Глебово,3,6300,10,ОАО Тулагорводоканал,Т-1,1 СкШ 10 кВ ПС Глебово,1 СкШ 10 кВ
982,433,Стечкин,3,40000,10,ООО Ин-Групп,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
983,433,Стечкин,5,40000,10,ООО Ин-Групп,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
984,433,Стечкин,7,40000,10,гр. Козлов К.Ю.,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
985,433,Стечкин,9,40000,10,ООО Матч Поинт,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
986,433,Стечкин,11,40000,10,"ООО ""ТранзитЭнерго""",Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
987,433,Стечкин,21,40000,10,ООО ПКФ Альтаир (Промстройдеталь),Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
988,433,Стечкин,23,40000,10,АО Тул. гор. электр. сети,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
989,433,Стечкин,27,40000,10,Ленинский РЭС,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
990,433,Стечкин,25,40000,10,ООО Гиперглобус,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
991,433,Стечкин,2,40000,10,ООО Ин-Групп,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
992,433,Стечкин,6,40000,10,ООО Ин-Групп,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
993,433,Стечкин,8,40000,10,ООО Матч Поинт,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
994,433,Стечкин,20,40000,10,ООО ПКФ Альтаир (Промстройдеталь),Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
995,433,Стечкин,22,40000,10,ООО Гиперглобус,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
996,433,Стечкин,28,40000,10,АО Тул. гор. электр. сети,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
997,433,Стечкин,30,40000,10,"ООО ""ТранзитЭнерго""",Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
998,433,Стечкин,Малёвка,40000,10,Ленинский РЭС,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
999,999,РП Китаевка,104,6300,10,"ООО ""Жилстрой""",Т-2,2 СкШ 10 кВ ПС РП Китаевка,2 СкШ 10 кВ
1000,999,РП Китаевка,303,6300,10,"ООО ""Жилстрой""",Т-2,2 СкШ 10 кВ ПС РП Китаевка,2 СкШ 10 кВ
